source,country,review_id,author,rating,title,body,version,updated
app_store,us,14194803790,souljadave,1,Scrolling glitch for the e longest,For the past month and some change when you go to your artists liked songs it won’t let you scroll all the way down leaving like 5 songs all the way at the bottom you can’t press play on,9.1.56,2026-06-17T13:25:58-07:00
app_store,us,14194801642,Cool and good👍👍👍,5,Best app ever,This is the BEST APP EVER,9.1.56,2026-06-17T13:25:14-07:00
app_store,us,14194798895,Gracias por tus servicios,5,Gracias Spotify,Pues opino que es una buena app me encanta de verdad,9.1.56,2026-06-17T13:24:16-07:00
app_store,us,14194788184,yoyo579201,5,W,Literally the best app ever made,9.1.56,2026-06-17T13:20:33-07:00
app_store,us,14194773862,Gia123lover,4,LOVE IT!!!,"I have always had premium so for premium listeners it is great but I’ve heard it’s horrible for not premium listeners so if you’re not a premium, then you might need to find a different app or pay premium but it’s like all my favorite songs. Everyone posted on it’s great thank you!!!!",9.1.56,2026-06-17T13:15:33-07:00
app_store,us,14194769393,Leeaaaaaahhhhhhhh,5,Love,Love it,9.1.56,2026-06-17T13:14:00-07:00
app_store,us,14194768915,conner.n,5,I love this app!!!!!!!,I don’t know what to say other than this is the best music streaming service,9.1.56,2026-06-17T13:13:50-07:00
app_store,us,14194765964,Mustard mango 6777,4,: ),W app,9.1.56,2026-06-17T13:12:50-07:00
app_store,us,14194752175,"King of kings, Jesus",5,Great app,"Spotify is easy to use and a great music app fantastic great music selection, number one app in music 1",9.1.56,2026-06-17T13:07:55-07:00
app_store,us,14194734403,TikTok needs Banning,1,Review,"The reason I rate it a 1 is because the ads only the ad’s, that’s why I went to Apple Music",9.1.56,2026-06-17T13:01:50-07:00
app_store,us,14194732114,كاطقرووحكوىطنًكة,1,Against genocide support,"Will not associate my self with genocide supporter no way , America first !
Your app is deleted",9.1.56,2026-06-17T13:01:03-07:00
app_store,us,14194712767,TopDiner,5,Best Streaming App,Endless amounts of great music for any event or situation. Love Spotify 💚🎵🎼🎶,9.1.56,2026-06-17T12:54:31-07:00
app_store,us,14194709901,VN_23@14,5,Review,The best music appp!!,9.1.56,2026-06-17T12:53:34-07:00
app_store,us,14194709574,ImortalHidan,4,Ehh,Too many adds but good,9.1.56,2026-06-17T12:53:28-07:00
app_store,us,14194706341,I’Yunna,5,the best music app,this app is the best thing every and it only give you 1 to 4 adds thats only 15sc long and ii love this🫶🏾,9.1.56,2026-06-17T12:52:22-07:00
app_store,us,14194700320,Donn juxx,3,Spotify,I love Spotify but it’s just to many adds like I just got the app and I’m already getting five adds,9.1.56,2026-06-17T12:50:20-07:00
app_store,us,14194691476,Papi schushy,5,Spotify,Love the music by Malcom Todd 😮‍💨,9.1.56,2026-06-17T12:47:21-07:00
app_store,us,14194684530,Isaac Elall,5,Spotifai,Lo mejor que me pasó en la vida y lo más útil,9.1.56,2026-06-17T12:45:02-07:00
app_store,us,14194674201,But I already know what I,5,Cognac queen repeat,I like it because I always listen to cognac queen on repeat for HOURS,9.1.56,2026-06-17T12:41:38-07:00
app_store,us,14194668731,droppin'in,1,Keeps cutting out,"Music on Spotify keeps cutting out. Now I guess you have to pay more to listen to music that doesn’t cut out on Spotify???? I think it’s called lossless or something?  I already pay Spotify to listen to music. Should be simple, but it’s not simple. If music on Spotify can’t play without interruptions, I’m just going to cancel.",9.1.56,2026-06-17T12:39:47-07:00
app_store,us,14194662774,LEBRON JaMeS17,5,Bro,"Fantastic app, works amazing, allow us to swap the disco app icon tho",9.1.56,2026-06-17T12:37:46-07:00
app_store,us,14194652551,Premium…🙄,3,Need to pay for everything,"If u don’t have premium your doomed 
It’s was harder the music isn’t as good and I’m switching!",9.1.56,2026-06-17T12:34:22-07:00
app_store,us,14194634292,justtakeitdownalready,5,spotify,Spotify has been a life saver and i’ve been using it all the time would absolutely recommend for anyone who loves music.,9.1.56,2026-06-17T12:28:20-07:00
app_store,us,14194629731,Gadiel Vazquez,5,by Gadiel,really good i love the song and i can see my favorate youtuber,9.1.56,2026-06-17T12:26:51-07:00
app_store,us,14194627501,Kenzie Dodson 67,4,Spotify,It is amazing but I can’t find some songs so it’s kinda annoying,9.1.56,2026-06-17T12:26:07-07:00
app_store,us,14194617994,Cashvlev,4,❤️❤️❤️❤️,"I love everything about it, but there was just one tiny itty-bitty thing. I don’t really like about it. It’s that whenever you watch a video or a podcast or whatever you want it always freezes and you have to pause it to make it work or you just have to pick a different thing and I don’t really like that but that’s fine. I still love the music.",9.1.56,2026-06-17T12:22:59-07:00
app_store,us,14194607047,Sams NET,5,The Best Music APP,"I use it daily, for times that are up or times that are mellow. I build memories and reconnect to memories all right here. It’s what a music driven or listener can escape too. Plus the audio books as well as podcast to stay up to date on my favorite topics. I love it. Also music tickets being accessible if you’re a big fan of an artist.",9.1.56,2026-06-17T12:19:22-07:00
app_store,us,14194593859,SJBTIB,5,🗣️,THE BEST APPPPPP,9.1.56,2026-06-17T12:15:03-07:00
app_store,us,14194591409,Tanis-,5,spot,good,9.1.56,2026-06-17T12:14:15-07:00
app_store,us,14194577335,Not a Fan dot com,1,Terrible.,Advertisements after every song w the free version of Spotify has really irritated me. Shoving ads down our throats literally every 3 minutes as if your app can't sustain itself at this point. It keeps deleting songs off my Liked songs playlist as well.,9.1.56,2026-06-17T12:09:41-07:00
app_store,us,14194575471,Vandervenlelander,5,Thanks,Spotify has helped me through my highs and lows thank you for this,9.1.56,2026-06-17T12:09:06-07:00
app_store,us,14194570593,"Aja.,:—",5,Genial,Genial,9.1.56,2026-06-17T12:07:33-07:00
app_store,us,14194568078,Josh is cool fr,5,pretty cool heh,cool app that u can find prob any song by any artist and has lots of niche artists,9.1.56,2026-06-17T12:06:43-07:00
app_store,us,14194564464,Unaa nenaaa,5,EL GOAT,me gusta mucho lo uso todo el tiempo es una de mis redes favoritass💞,9.1.56,2026-06-17T12:05:33-07:00
app_store,us,14194557305,n4tjk,2,too many ads,i love the app but they charge for everything plus too many ads cant enjoy my music for shi 💔😭,9.1.56,2026-06-17T12:03:20-07:00
app_store,us,14194556717,￼ Love to read 777,5,Love but ..,"OK, so I love this app I have Apple Music and I use this app when I’m bored but this one problem that ads Apple Music does not have any I would like it if you could just make it so one add per song and that’s it not an ad during the song oh and also a suggestion do you think you could make it so you can like skip as many songs as you would like?",9.1.56,2026-06-17T12:03:09-07:00
app_store,us,14194539283,love it so does sister,5,Spofy,I love the spotiffy,9.1.56,2026-06-17T11:57:39-07:00
app_store,us,14194538114,Skylur Is so amazing 😍,4,Review,I didn’t really like how if you don’t have premium you have to watch up to 10 minutes of ads.  I also don’t like that you can only listen to like 3 songs and then have to listen to a 10 minute ad.,9.1.56,2026-06-17T11:57:15-07:00
app_store,us,14194536182,Willy$999,5,Best app,Better then Apple Music,9.1.56,2026-06-17T11:56:35-07:00
app_store,us,14194527858,Incredibox Fan.,1,I hate it,"Way too many ads just delete this that’s why YouTube music is better when you get a ad you can skip but in Spotify, you can’t -1 quadrillion stars just delete this",9.1.56,2026-06-17T11:53:47-07:00
app_store,us,14194510116,Littlewafflebit,2,YES,"Literally all my favorite music is here and I know I don’t wanna be like those stupid ads, trying to encourage you to use it but honestly, I have a five out of five rating. It is so good. I can find all my audiobooks. I can find all my music that I want. I can find everything that needs to be there. It is great.",9.1.56,2026-06-17T11:47:57-07:00
app_store,us,14194495517,Doom and despair,1,So many ads,"This app irritates me so much. There are constantly ads after every song, sometimes the ads are longer than the song u just listened to! When I first started listening to songs on spotify, there were much fewer ads, but the number constantly increased as time went on.",9.1.56,2026-06-17T11:43:15-07:00
app_store,us,14194476561,Monster Jerky,4,Repetitive,Very good range once it figures out what you like it only play as the same two dozen songs.,9.1.56,2026-06-17T11:37:04-07:00
app_store,us,14194446930,I love this game~,5,I luv music,I can just lock my door and listen to music. It’s so cool.,9.1.56,2026-06-17T11:27:34-07:00
app_store,us,14194441342,MY HUZZBANDS APP,5,MY HUZZBANDS APP,5 starrrr,9.1.56,2026-06-17T11:25:46-07:00
app_store,us,14194436470,•M1m1•,2,Spotify hates the homeless,Treats me like I’m homeless without premium,9.1.56,2026-06-17T11:24:12-07:00
app_store,us,14194427255,Arayah0102,5,Spotify,Love this app so much thank you,9.1.56,2026-06-17T11:21:15-07:00
app_store,us,14194424627,The lover of m,5,Lover of music,I have always loved music and have not been able to play music from my phone because I didn’t have the right app. This app is the best music app I have ever had,9.1.56,2026-06-17T11:20:24-07:00
app_store,us,14194417227,RayLee1327,4,Organization!,Wish we could add hashtags to different podcast/audiobooks to make it easier to find themes that you wanna listen to!,9.1.56,2026-06-17T11:18:01-07:00
app_store,us,14194415546,IMPERIUM PROPHET GOODFAITH,5,SpotifysProphet,Prophet.Music.God,9.1.56,2026-06-17T11:17:29-07:00
app_store,us,14194413448,AriaSlayzz,5,Very good,I LOVE!! It’s pretty good except theres adds. But it’s still really good!🎶🎧,9.1.56,2026-06-17T11:16:49-07:00
app_store,us,14194409260,Elan Kekoa,1,Hear Me Out,They limit the amount of audiobook listening time you get with premium and then try to upsell you more listening time when you are already committed to the book. Meaning they cut you off in the middle of a book and hit you with a paywall even though you are paying for a premium subscription. FYI I have been a paying premium member for 10 years. I must be a glutton for punishment because they treat me horribly as a premium customer. Thank you for attending my TED talk.,9.1.56,2026-06-17T11:15:29-07:00
app_store,us,14194393431,Satisfiedwiththisapp,5,Much better than Apple Music,Free the adds are actually bearable unlike those mobile games that have adds every time you click a button,9.1.56,2026-06-17T11:10:34-07:00
app_store,us,14194391653,MericaCap,5,I love it but why did you change the logo back?,So I loved the disco logo but now this WHY?!?!?!?!?! Anyways I love everything else about it and I have been using it for years thank you!!!,9.1.56,2026-06-17T11:10:01-07:00
app_store,us,14194389563,HhdbdjsdavgkjsbddBfdkjhsbhs,1,Buns,I hate Spotify cuz I am so dumb and stupid,9.1.56,2026-06-17T11:09:23-07:00
app_store,us,14194387568,St. How,1,Worse than Pandora,"Open it up,, 1 song  
then an AD. 👿🧐
. 🤯 then 2 songs & an AD.  2 songs & an AD!!
🤬🥵🤬🤬🤬🤬
Worse than Pandora!!",9.1.56,2026-06-17T11:08:47-07:00
app_store,us,14194385067,LilyRobin7,5,Fun,Love listening while at work,9.1.56,2026-06-17T11:08:00-07:00
app_store,us,14194336993,coolkid 911234567890015594654,4,Good,Which you could select multiple genres in your liked songs to play at same time,9.1.56,2026-06-17T10:53:21-07:00
app_store,us,14194332908,yungslime369,1,Swap platforms now,"Avid spotify user across multiple accounts since i was a kid, have never had so many issues with the application both on desktop and my phone. Ever since the “disco ball” update, the app is bloated, overloaded i’m sure by one million api calls to integrated AI features that no one asked for! I can understand the desire to implement new nefarious tools and software if you lack any kind of moral paragon, but at least properly test so your application doesn’t end up feeling like windows bloatware. just lame, shouldn’t have to wait 30 seconds to search a song. just embarrassing",9.1.56,2026-06-17T10:52:04-07:00
app_store,us,14194329648,hi boy you boy,5,Review,you get me through my day ily,9.1.56,2026-06-17T10:51:03-07:00
app_store,us,14194323030,Fintdolpichn,5,Thank you,"I’m so happy Oliver tree is still in here it’s so sad he died thank you Spotify it’s what I like about you, you keep artists that died on it.",9.1.56,2026-06-17T10:48:58-07:00
app_store,us,14194317005,AvocadoCat22,5,Amazing!!,Best music platform I’ve ever used,9.1.56,2026-06-17T10:47:06-07:00
app_store,us,14194292496,phuc191,5,Country music,Favorites,9.1.56,2026-06-17T10:39:22-07:00
app_store,us,14194285862,⋆｡°✩ 𓇼 ྀིྀིྀིྀིྀི,5,Review,Great way to listen to my favorite songs even if I don’t have premium.,9.1.56,2026-06-17T10:37:19-07:00
app_store,us,14194282363,Sweet Baby Ray,2,Review,Spotify is hard to load.  It breaks down a lot.  Sometimes I have to reload 4-5 times.  It’s also slow to load.,9.1.56,2026-06-17T10:36:16-07:00
app_store,us,14194271487,oliviaaap,5,i love spotify,spotify is literally my everything and has all the right songs and fun things like spotify wrapped and stuff it just gets hard to switch settings and stuff but overall 5 stars!,9.1.56,2026-06-17T10:32:57-07:00
app_store,us,14194259880,idk how to rate things,5,Just rating it!,I like very Spotify it has no adds! :3,9.1.56,2026-06-17T10:29:23-07:00
app_store,us,14194254669,Wizroyale,5,Spotify,Amazing experience,9.1.56,2026-06-17T10:27:50-07:00
app_store,us,14194252995,kranjack,5,Southern Mysteries,"I’ve been listening to Southern mysteries for quite some time and decided to go ahead and write a review. It’s been most intriguing. I’ve always wanted to be like a forensic investigator. This series, which is researched by just one person is just mind-boggling. She’s done an amazing job with presenting mysteries and debit in such a way that’s just captivate the audience, well done.",9.1.56,2026-06-17T10:27:21-07:00
app_store,us,14194246948,riorioriorioriorioriorio32,3,⭐️⭐️,"Originally i would use this app very often but after they decided to become greedy and power hungry ive stopped using it. Music apps like this should not have things like this premium bs. I understand you kind of need it to make money but its way too selfish on Spotify's part because the user is unable to simply pick songs they want to listen too and they have to deal with the same ads repeating constantly and interrupting far too often. People will stop using apps when the apps get too greedy, so tone it down a bit. In addition, i'm not sure if this is happening to others but I've been getting the same ad every time, and every time i remove a song from my liked songs it just adds itself back.",9.1.56,2026-06-17T10:25:36-07:00
app_store,us,14194243604,Asslin7,5,Great but I wish if they added TikTok edited songs too,:),9.1.56,2026-06-17T10:24:37-07:00
app_store,us,14194237407,Bookalakachicken,2,Ads,There is so much ads,9.1.56,2026-06-17T10:22:44-07:00
app_store,us,14194223536,",sjddh",5,spotify,very good if you have premium.,9.1.56,2026-06-17T10:18:32-07:00
app_store,us,14194215605,ConniePooh,5,Great,Thank you for staying update with the new songs that I enjoy!,9.1.56,2026-06-17T10:16:09-07:00
app_store,us,14194210534,cowboy smoke,3,Comedy,Dj plays same music all the time 😡😡,9.1.56,2026-06-17T10:14:37-07:00
app_store,us,14194208942,Et hy geneneg,5,BEST APP EVAAAAA,"ITS JUST THE BEEEEEEST


I have nothing left to say…….


No seriously that’s it",9.1.56,2026-06-17T10:14:08-07:00
app_store,us,14194182475,heeyonkers,5,A simple review,"App is intuitive to use, great for music and podcast. I’d say the premium subscription is worthwhile.",9.1.56,2026-06-17T10:06:21-07:00
app_store,us,14194174518,Pookie50$,5,Better Choices,Speaking to my soul,9.1.56,2026-06-17T10:04:00-07:00
app_store,us,14194170405,JPotters4,5,Spotify,This is the best music app I’ve ever owned!!👌😎,9.1.56,2026-06-17T10:02:47-07:00
app_store,us,14194170071,Donovenvagnar,1,Yall ruined it.,"Got rid of the most banger of a logo smfh. Just when I thought hyper minimalism was finally over, yall had to resort back to the corporate minimalist bs art that we have today.",9.1.56,2026-06-17T10:02:41-07:00
app_store,us,14194164293,YANA 👍🏼,5,Ok,GET RID OF THE FRICKIN ADS AND GIVE ME BACK THE ABILITY TO PICK WHICHEVER SONG I WANT FOR FREE PLEASEEEEUHHHH😭😭😭,9.1.56,2026-06-17T10:01:00-07:00
app_store,us,14194158204,fckspotify42069,1,Paying for made up stuff,Yall still suck. Dj is useless unless you want to be really angry. None of the radios have proper adjacent music. They will kill any creative feeling you have and then ask for $12,9.1.56,2026-06-17T09:59:12-07:00
app_store,us,14194153742,Red😄🎀🖥️,5,5 stars all the way,This app it so much better than any other music app it is amazing i use it all the time when I clean when I am out and when I am in the car,9.1.56,2026-06-17T09:57:55-07:00
app_store,us,14194152340,Mmburr,1,Runs ads for ICE recruiting-boycott!,Runs ads for ICE recruiting-boycott Spotify!,9.1.56,2026-06-17T09:57:30-07:00
app_store,us,14194139485,Carly_m333,5,Love it but hate ads,"If you have Spotify premium, the app is amazing if you don’t then it probably not gonna be the best for you, but with premium it’s so much better, it’s worth it I promise!",9.1.56,2026-06-17T09:53:36-07:00
app_store,us,14194131493,Jullian C,5,best music,best music app,9.1.56,2026-06-17T09:51:14-07:00
app_store,us,14194120836,Nikoli Saucedo,5,Spotify,"Spotify is a great music source in my opinion, it contains great settings like if you have a kid you can turn off bad language from listening to music, so overall 5 stars.",9.1.56,2026-06-17T09:48:03-07:00
app_store,us,14194109523,Zaigun,5,We the best,Who? Weeee just use this app and be happy !!!,9.1.56,2026-06-17T09:44:42-07:00
app_store,us,14194105741,chvhbvhhv,5,SPOTIFY,BEST MUSIC APP,9.1.56,2026-06-17T09:43:35-07:00
app_store,us,14194093366,Thomas X.u,4,Pretty good,"My favorite streaming app but I wish it was easier to use messages with people you don’t have a phone number with, and that users without premium had more options.",9.1.56,2026-06-17T09:39:51-07:00
app_store,us,14194084429,Tamashagar,4,Playlist search,Searching in playlist is still ambiguous. I recommend offering the option to sort alphabetically since some of the older playlist names may not be on top of the users mind,9.1.56,2026-06-17T09:37:09-07:00
app_store,us,14194083363,Hobonoob,5,Awesome,Nice and stable,9.1.56,2026-06-17T09:36:51-07:00
app_store,us,14194083137,Mandolin83,5,Keep up the good work!,I love Spotify so much and listen to it. I’m a daily basis. I don’t know what I would do without Spotify. rock on!,9.1.56,2026-06-17T09:36:47-07:00
app_store,us,14194079552,tattoosbymando,5,Nice,💪🏼💪🏼💪🏼💪🏼💪🏼,9.1.56,2026-06-17T09:35:41-07:00
app_store,us,14194079316,Aria.you,5,Free!,This app is absolutely free and you can listen to anything you want,9.1.56,2026-06-17T09:35:37-07:00
app_store,us,14194077785,XOkittyXO!!!!!,3,Make the adds shorter,Make the adds shorter,9.1.56,2026-06-17T09:35:08-07:00
app_store,us,14194063169,Darkling5257,5,Ads,"Spotify is great and all, but I don’t want to hear five ads every two songs",9.1.56,2026-06-17T09:30:48-07:00
app_store,us,14194045160,545gibby,5,Greg Johnson,Best singer for those beautiful laid back songs,9.1.56,2026-06-17T09:25:24-07:00
app_store,us,14194036218,OGREALLYTIRED,5,Amazing 🤩,I love this app🩷🩷🩷 I can feel zone out and relax ☺️ it’s so fun and relaxing 😎 this app is the best app ever!!!!!,9.1.56,2026-06-17T09:22:44-07:00
app_store,us,14194026932,SanMatias,5,Único,"Spotify es la vía de soportar las vicisitudes de la vida, gracias por tan gran repertorio, Bendiciones, lo uso a diario andando en bici y en mi oficina 👏👏👏👏🙏💝💝💝💝🎶🎵",9.1.56,2026-06-17T09:20:02-07:00
app_store,us,14193999107,ozhdnz,3,I hate this,"Ok so the app BEGS you to get premium, you cant skip over 6 songs even though it keeps giving u songs you dont like so you can get a ad shoved in ur face, i tried to get premium from a gift and now its wanting me to use MY card. what is the purpose of this app, i should be able to listen to what i want to listen to because it is a MUSIC app.",9.1.56,2026-06-17T09:11:48-07:00
app_store,us,14193981397,JBB125,5,When I turn off my phone song still plays,Best thing ever,9.1.56,2026-06-17T09:06:34-07:00
app_store,us,14193966758,Izzyyy7,4,Review,I love Spotify a lot it’s just getting too expensive,9.1.56,2026-06-17T09:02:18-07:00
app_store,us,14193966028,Batmanthebeast489,4,Four stars,"The only flaw is you can only choose a few songs a day  without premium after that, it plays random songs.",9.1.56,2026-06-17T09:02:04-07:00
app_store,us,14193953531,SteamPink,5,Music That Fits,"You get exactly what you what yup I what, when you want... best way to get music!!",9.1.56,2026-06-17T08:58:22-07:00
app_store,us,14193947142,rastrillo pelon,5,He’s the best,😊😊,9.1.56,2026-06-17T08:56:27-07:00
app_store,us,14193947052,j sesh,3,Fix duplicates. Need basic smart playlists. Need mobile lyric page view. Need lyrics cast to TV,"2026 Update: There are so many duplicates of songs. So many. Not talking about 10th anniversary versions or single versions but those exist too. I have 4 different duplicates of Maggie Rodger’s Alaska on one of my artist playlists, when they are the exact song (plus I have a single of the same song saved). Each of these are linked to a copy of the standard album. These are not singles, not extended versions, not an anniversary edition, not a greatest hit version, not an acoustic version, just the same song. This clogs my library. Terrible redundancy. Messes up with shuffling into the same song multiple times. I would guess 5-25% of my library would be fixed with this. This also takes more storage on my phone when I want to download my saved songs from an artist. I also dislike when I save a song from the original album then it gets switch to a random compilation of the song and instead of the original artwork and details it shows up as ‘run dance compilation’ with some random artwork. Easily my most frustrating thing with Spotify. 

We need smart playlists. I don’t know why I need to manually add my favorite songs released in 2026 onto a playlist, when I could build that into a playlist then those songs get added automatically when I save them into my library. 

Need a lyric page on mobile. Way frustrating to manually scroll and click to it each time. 

Dream would be to be able to cast lyrics to a TV with karaoke style. So surprising that this is not possible with smart phones and smart TVs. 

Thanks for reading and considering these updates.",9.1.56,2026-06-17T08:56:26-07:00
app_store,us,14193932369,Grachim12,5,Spotify,Excelente,9.1.56,2026-06-17T08:52:07-07:00
app_store,us,14193924234,Billie Eilish fan #3,5,❤️,i love it,9.1.56,2026-06-17T08:49:40-07:00
app_store,us,14193909894,Fernando “The Lazy”,2,Constant scramble,"“Taken over by the bots” seems to be the new theme with Spotify. It’s increasingly frustrating to use. It hides/moves your favorites to throw a bunch of unasked for material in your face. It’s probably the cause of many freeway accidents because it requires so much interaction and sorting to use. 99% of the time it defaults to elicit material unless you research how to navigate to settings to lock it down. It’s also getting too expensive as they constantly advertise using more services like books that hook users with a “free at first, we will quietly begin charging as soon as you forget technique.”",9.1.56,2026-06-17T08:45:25-07:00
app_store,us,14193909459,Sidekick Media USA,5,Dad & daughter,Love to share music with my daughter on our playlist,9.1.56,2026-06-17T08:45:17-07:00
